用户ID,用户名,每日投注累积,日期
1235710,wanglong,40,20151003
1271988,孤星旭浪,40,20151003
1294462,c326256646,40,20151003
1299834,zw906240,40,20151003
1333706,暗里着迷丶,40,20151003
1340851,alex937385408,40,20151003
1341074,w7551,40,20151003
1366730,yan2201345,40,20151003
1375309,xiyupiaopiao,40,20151003
1375476,byx123,40,20151003
1390967,wo55558888,40,20151003
1393870,w76721774,40,20151003
1395613,qq84665636,40,20151003
1395640,shiyong9,40,20151003
1395659,shiyong7,40,20151003
1397550,妙法11,40,20151003
767404,sun6583055,38,20151003
1000114,ea554381,38,20151003
1090090,a3423708,38,20151003
1238674,三十二只恐龙,38,20151003
1244051,yiwanfuhao999,38,20151003
1368751,自在,38,20151003
1381054,张西良40101,38,20151003
1395092,石门段坤,38,20151003
1397934,王计春wang,38,20151003
1399888,pps1999,38,20151003
1383778,yjdx1988,37.2,20151003
1373434,zhang169157,37.2,20151003
1341280,li123shuai,37,20151003
1208830,富权fuquan365,36.6,20151003
1319882,雨燕1688,36.4,20151003
1082357,junlin168,36,20151003
1163454,lushuxing,36,20151003
1294191,ranxiao1990,36,20151003
1298976,sssssss11,36,20151003
1388244,fh0539001,36,20151003
1389019,乐卡克,36,20151003
1238250,gfdsa8898,35.2,20151003
1393224,a292566914,35,20151003
864121,nature666,34.4,20151003
909135,yangjun126866,34,20151003
1289229,wokai123456,34,20151003
1311555,jiorong668,34,20151003
1317774,张月19860304,34,20151003
1320928,天天不中,34,20151003
1329478,zhaozkb,34,20151003
1333737,可以清心也,34,20151003
1370250,开心快乐,34,20151003
1380305,换一个,34,20151003
1381930,奇奇40107,34,20151003
1397664,东东521,34,20151003
1365514,id890608,33.8,20151003
1243490,p777999,33.6,20151003
1292058,天幕红尘,33.6,20151003
1387767,linbo19930205,33,20151003
1190252,szyu888,32.4,20151003
1074829,bz51888,32,20151003
1273995,shuxiaohui,32,20151003
1286672,loveyouhlj,32,20151003
1380745,冰鉴40100,32,20151003
1393552,乐在天天,32,20151003
1396186,zhuzhu777,32,20151003
1403235,唐sir,32,20151003
1378897,qq352919561,31.8,20151003
1379490,qb1422094891,31.6,20151003
1378025,wu168,31.2,20151003
1370897,xfdxuyang888,30.4,20151003
896524,yyzsjyww,30,20151003
1105875,qingge18,30,20151003
1118202,xiaohu7770,30,20151003
1274935,三轮摩托,30,20151003
1295055,m159388,30,20151003
1306053,zlmlmj,30,20151003
1377924,天天都想中,30,20151003
1382394,a541972999,30,20151003
1303211,jodiry,29.4,20151003
1341294,qq450115463,28.6,20151003
599053,bto197733,28,20151003
814771,abcabc6688,28,20151003
892386,tangshan858,28,20151003
913726,haifeng006,28,20151003
1378371,凌雁,28,20151003
1381244,kim19821016,28,20151003
1392588,上古财神,28,20151003
1396623,haole360,28,20151003
1382894,瀚林家居,27.8,20151003
1229663,p11480,27.4,20151003
792024,mmbb333,27.4,20151003
1170358,boboaiav619,27.2,20151003
1386641,longshanquan,27,20151003
559737,chengzhu2012,26.8,20151003
890581,ncxlyh123,26,20151003
1103371,gh13934653257,26,20151003
1336623,马晶晶,26,20151003
1341163,yuweuxian666,26,20151003
1343234,wxd19890810,26,20151003
1380548,画沙,26,20151003
1381914,许诺40105,26,20151003
1395615,王学斌,26,20151003
1152931,zhaodeshuen88,25.6,20151003
1338117,初鑫淼,25.4,20151003
1246149,sh520,25.2,20151003
820254,qq101349,25,20151003
695817,zsy6666,24.8,20151003
1397230,我是的,24.4,20151003
1160244,xjzpk521,24.2,20151003
752818,zym1104,24,20151003
956914,liuhui781201,24,20151003
1013479,kane888,24,20151003
1194076,zhang202020,24,20151003
1296152,幽香,24,20151003
1299369,tiantianyang,24,20151003
1314944,mm15203519233,24,20151003
1325706,黄春凡,24,20151003
1332033,zhen258,24,20151003
1351043,铃儿响叮当,24,20151003
1391675,wrm521828,24,20151003
1400213,wangji,24,20151003
1381560,焰辉,23.8,20151003
1401787,秒忘,23.6,20151003
1391396,风洋,23.2,20151003
1079744,m13785377119,22.8,20151003
