"user_id","app_id","ip","time","deviceid"
"1078835",1,"112.96.165.48","2014-10-05 10:19:48",""
"1078835",1,"112.96.66.83","2014-10-04 17:24:42",""
"1078835",1,"112.96.66.83","2014-10-04 17:24:38",""
"1078848",2,"117.136.11.75","2014-10-07 23:03:16",NULL
"1078848",2,"117.136.11.75","2014-10-07 22:59:53",NULL
"1078848",2,"117.136.11.75","2014-10-07 22:57:39",NULL
"1078848",2,"117.136.11.72","2014-10-07 12:06:54",NULL
"1078848",2,"117.136.11.74","2014-10-06 22:25:30",NULL
"1078848",2,"223.104.6.173","2014-10-03 12:13:09",NULL
"1078848",2,"117.136.11.72","2014-10-03 00:04:03",NULL
"1078848",2,"218.207.123.54","2014-10-01 20:20:06",NULL
"1078848",2,"10.236.91.124","2014-10-01 00:34:54",NULL
"1078848",2,"10.232.62.176","2014-09-30 14:08:28",NULL
"1078848",2,"117.136.11.72","2014-09-29 20:50:47",NULL
"1078848",2,"117.136.11.66","2014-09-29 18:45:36",NULL
"1078848",2,"223.104.6.175","2014-09-28 22:17:47",NULL
"1078848",2,"223.104.6.173","2014-09-26 18:04:06",NULL
"1078848",2,"223.104.6.176","2014-09-24 18:04:12",NULL
"1078848",2,"223.104.6.176","2014-09-24 18:01:02",NULL
"1078857",1,"113.57.183.221","2014-10-06 09:37:47",""
"1078857",1,"113.57.246.53","2014-10-06 01:24:05",""
"1078857",1,"113.57.247.11","2014-09-26 21:43:16",""
"1078857",1,"113.57.244.129","2014-09-26 14:48:14",""
"1078857",1,"111.174.67.114","2014-09-26 03:42:00",""
"1078857",1,"111.174.67.114","2014-09-26 03:41:55",""
"1078857",1,"113.57.183.110","2014-09-26 00:21:32",""
"1078857",1,"116.211.215.228","2014-09-25 06:55:19",""
"1078857",1,"113.57.245.237","2014-09-23 18:57:55",""
"1078857",1,"113.57.245.237","2014-09-23 18:57:20",""
"1078857",1,"192.168.100.254","2014-09-23 08:03:36",""
"1078857",1,"192.168.100.254","2014-09-23 07:07:45",""
"1078857",1,"192.168.100.254","2014-09-22 20:58:56",""
"1078872",2,"192.168.100.254","2014-09-22 19:45:46",NULL
"1078914",1,"125.113.234.175","2014-10-05 19:50:27",""
"1078914",1,"122.227.17.54","2014-10-05 08:07:15",""
"1078914",1,"211.140.18.109","2014-10-04 11:10:58",""
"1078914",1,"115.212.87.99","2014-10-03 08:17:44",""
"1078914",1,"125.113.48.64","2014-10-02 22:15:44",""
"1078914",1,"122.227.17.54","2014-09-30 16:46:17",""
"1078914",1,"125.113.43.226","2014-09-29 06:55:03",""
"1078914",1,"211.140.18.102","2014-09-28 17:34:01",""
"1078914",1,"211.140.18.102","2014-09-28 17:34:00",""
"1078914",1,"125.113.62.177","2014-09-27 18:55:49",""
"1078914",1,"183.154.47.27","2014-09-27 06:21:48",""
"1078914",1,"115.211.249.4","2014-09-26 12:07:37",""
"1078914",1,"211.140.18.118","2014-09-26 08:37:50",""
"1078914",1,"115.210.10.246","2014-09-25 06:50:27",""
"1078914",1,"125.113.59.120","2014-09-24 20:40:09",""
"1078914",1,"115.212.87.16","2014-09-23 20:38:32",""
"1078914",1,"192.168.100.254","2014-09-23 07:05:13",""
"1078914",1,"192.168.100.254","2014-09-22 21:03:09",""
"1078918",2,"61.148.244.199","2014-09-25 09:00:32",NULL
"1078918",2,"192.168.100.254","2014-09-23 09:42:06",NULL
"1079076",1,"117.136.22.229","2014-10-04 22:02:56","0fe0a69675997d64b57513263e031272c90f889150be0034a7ff3adcb76e9701"
"1079076",1,"211.140.4.129","2014-09-26 23:43:26","0fe0a69675997d64b57513263e031272c90f889150be0034a7ff3adcb76e9701"
"1079076",1,"183.148.23.167","2014-09-26 09:05:27","0fe0a69675997d64b57513263e031272c90f889150be0034a7ff3adcb76e9701"
"1079076",1,"125.104.83.133","2014-09-25 08:13:30","0fe0a69675997d64b57513263e031272c90f889150be0034a7ff3adcb76e9701"
"1079076",1,"60.189.181.165","2014-09-24 13:09:20","0fe0a69675997d64b57513263e031272c90f889150be0034a7ff3adcb76e9701"
"1079076",1,"192.168.100.254","2014-09-23 12:16:39","0fe0a69675997d64b57513263e031272c90f889150be0034a7ff3adcb76e9701"
"1079106",2,"180.117.161.64","2014-09-27 16:38:47",NULL
"1079106",2,"114.219.23.15","2014-09-24 11:11:38",NULL
"1079125",2,"119.248.96.150","2014-10-04 21:14:39","APA91bGI8lP5PlpRqwjlTA3DrGAFjdVzxtBNCmwZtngWi-2kRl3BZkZXB_K3w-hoqdMXaBQCwZkOnnpuQ3VZWLIuBFhpZb0bSljV-iU4WpjbNmS20Z_Z21JBUcLi92FthQy4TKmnY4-Iuj8kDCe9_N3964avKHnMaQ"
"1079125",2,"124.236.177.186","2014-10-04 11:51:12","APA91bGI8lP5PlpRqwjlTA3DrGAFjdVzxtBNCmwZtngWi-2kRl3BZkZXB_K3w-hoqdMXaBQCwZkOnnpuQ3VZWLIuBFhpZb0bSljV-iU4WpjbNmS20Z_Z21JBUcLi92FthQy4TKmnY4-Iuj8kDCe9_N3964avKHnMaQ"
"1079125",2,"124.236.177.186","2014-10-03 23:34:39","APA91bGI8lP5PlpRqwjlTA3DrGAFjdVzxtBNCmwZtngWi-2kRl3BZkZXB_K3w-hoqdMXaBQCwZkOnnpuQ3VZWLIuBFhpZb0bSljV-iU4WpjbNmS20Z_Z21JBUcLi92FthQy4TKmnY4-Iuj8kDCe9_N3964avKHnMaQ"
"1079125",2,"106.117.26.154","2014-10-03 12:43:21","APA91bGI8lP5PlpRqwjlTA3DrGAFjdVzxtBNCmwZtngWi-2kRl3BZkZXB_K3w-hoqdMXaBQCwZkOnnpuQ3VZWLIuBFhpZb0bSljV-iU4WpjbNmS20Z_Z21JBUcLi92FthQy4TKmnY4-Iuj8kDCe9_N3964avKHnMaQ"
"1079125",2,"124.236.175.161","2014-10-03 01:09:18","APA91bGI8lP5PlpRqwjlTA3DrGAFjdVzxtBNCmwZtngWi-2kRl3BZkZXB_K3w-hoqdMXaBQCwZkOnnpuQ3VZWLIuBFhpZb0bSljV-iU4WpjbNmS20Z_Z21JBUcLi92FthQy4TKmnY4-Iuj8kDCe9_N3964avKHnMaQ"
"1079125",2,"106.117.25.77","2014-10-01 17:25:53","APA91bGI8lP5PlpRqwjlTA3DrGAFjdVzxtBNCmwZtngWi-2kRl3BZkZXB_K3w-hoqdMXaBQCwZkOnnpuQ3VZWLIuBFhpZb0bSljV-iU4WpjbNmS20Z_Z21JBUcLi92FthQy4TKmnY4-Iuj8kDCe9_N3964avKHnMaQ"
"1079125",2,"124.236.177.139","2014-09-30 09:51:15","APA91bGI8lP5PlpRqwjlTA3DrGAFjdVzxtBNCmwZtngWi-2kRl3BZkZXB_K3w-hoqdMXaBQCwZkOnnpuQ3VZWLIuBFhpZb0bSljV-iU4WpjbNmS20Z_Z21JBUcLi92FthQy4TKmnY4-Iuj8kDCe9_N3964avKHnMaQ"
"1079125",2,"27.128.53.102","2014-09-25 02:03:17","APA91bGI8lP5PlpRqwjlTA3DrGAFjdVzxtBNCmwZtngWi-2kRl3BZkZXB_K3w-hoqdMXaBQCwZkOnnpuQ3VZWLIuBFhpZb0bSljV-iU4WpjbNmS20Z_Z21JBUcLi92FthQy4TKmnY4-Iuj8kDCe9_N3964avKHnMaQ"
"1079125",2,"27.128.2.42","2014-09-24 01:12:51","APA91bGI8lP5PlpRqwjlTA3DrGAFjdVzxtBNCmwZtngWi-2kRl3BZkZXB_K3w-hoqdMXaBQCwZkOnnpuQ3VZWLIuBFhpZb0bSljV-iU4WpjbNmS20Z_Z21JBUcLi92FthQy4TKmnY4-Iuj8kDCe9_N3964avKHnMaQ"
"1079125",2,"192.168.100.254","2014-09-23 12:20:37","APA91bGI8lP5PlpRqwjlTA3DrGAFjdVzxtBNCmwZtngWi-2kRl3BZkZXB_K3w-hoqdMXaBQCwZkOnnpuQ3VZWLIuBFhpZb0bSljV-iU4WpjbNmS20Z_Z21JBUcLi92FthQy4TKmnY4-Iuj8kDCe9_N3964avKHnMaQ"
"1079155",2,"223.104.2.183","2014-10-06 16:43:21",NULL
"1079550",1,"42.94.237.195","2014-10-06 10:36:38","eff4c574e4ac49d659f2c84132bca71721fd785f9b1be06f6fc5b5514cbd344c"
"1079550",1,"60.164.179.209","2014-09-26 14:15:53","eff4c574e4ac49d659f2c84132bca71721fd785f9b1be06f6fc5b5514cbd344c"
"1079550",1,"42.88.187.217","2014-09-25 20:37:16","eff4c574e4ac49d659f2c84132bca71721fd785f9b1be06f6fc5b5514cbd344c"
"1079550",1,"60.164.176.30","2014-09-25 11:13:17","eff4c574e4ac49d659f2c84132bca71721fd785f9b1be06f6fc5b5514cbd344c"
"1079550",1,"42.93.141.211","2014-09-24 22:10:05","eff4c574e4ac49d659f2c84132bca71721fd785f9b1be06f6fc5b5514cbd344c"
"1079550",1,"192.168.100.254","2014-09-23 13:27:55","eff4c574e4ac49d659f2c84132bca71721fd785f9b1be06f6fc5b5514cbd344c"
"1079550",1,"192.168.100.254","2014-09-22 23:46:47","eff4c574e4ac49d659f2c84132bca71721fd785f9b1be06f6fc5b5514cbd344c"
"1079596",2,"117.136.2.155","2014-10-05 20:07:44","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"117.136.2.159","2014-10-05 00:47:47","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"117.136.2.164","2014-10-03 21:18:27","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"117.136.2.156","2014-10-03 00:12:46","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"117.136.2.180","2014-10-01 23:52:41","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"117.136.2.151","2014-09-29 08:37:38","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"117.136.2.145","2014-09-28 18:30:44","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"117.136.2.145","2014-09-28 08:38:49","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"117.136.2.183","2014-09-27 08:15:33","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"117.136.2.183","2014-09-27 08:15:17","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"117.136.2.173","2014-09-26 10:58:26","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"27.187.219.129","2014-09-25 19:09:11","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079596",2,"27.187.219.129","2014-09-24 19:18:27","APA91bEepHEL-agoD1zMqPGlfja7Umt0oloWLqllyV17DiPzPtwkSrwmVStr7p7JWaO4fMFq_QitrnIUsMIboKN3JNmWg-txZSeOcvUQfN9KHaHa6kgnWuZ6NZOEcYeBLKYy8TnbFtGa4_XlSOr3scAu39wpbN-BpQ"
"1079631",2,"183.22.251.118","2014-09-29 12:10:36",NULL
"1079631",2,"113.78.159.247","2014-09-28 00:03:23",NULL
"1079649",1,"122.140.21.169","2014-10-07 21:56:53",""
"1079649",1,"122.140.21.169","2014-10-07 21:56:53","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",2,"122.140.21.169","2014-10-07 21:17:51","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",2,"122.140.21.169","2014-10-07 21:17:51",""
"1079649",2,"122.140.21.169","2014-10-06 21:07:55",""
"1079649",2,"122.140.21.169","2014-10-06 21:07:55","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"122.140.31.49","2014-10-05 23:54:40","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"122.140.31.49","2014-10-05 23:54:40",""
"1079649",1,"139.209.106.223","2014-10-03 09:02:12",""
"1079649",1,"139.209.106.223","2014-10-03 09:02:12","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"122.138.33.154","2014-10-01 16:20:02",""
"1079649",1,"122.138.33.154","2014-10-01 16:20:02","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"139.209.106.36","2014-09-28 10:23:37",""
"1079649",1,"139.209.106.36","2014-09-28 10:23:37","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"61.161.47.238","2014-09-27 23:32:14","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"61.161.47.238","2014-09-27 23:32:14",""
"1079649",1,"61.161.47.238","2014-09-27 08:45:00",""
"1079649",1,"61.161.47.238","2014-09-27 08:45:00","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"61.161.47.238","2014-09-26 17:13:35",""
"1079649",1,"61.161.47.238","2014-09-26 17:13:35","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"58.245.243.178","2014-09-25 09:10:17",""
"1079649",1,"58.245.243.178","2014-09-25 09:10:17","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"58.245.243.178","2014-09-24 21:35:46",""
"1079649",1,"58.245.243.178","2014-09-24 21:35:46","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"61.161.48.179","2014-09-24 03:54:48","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"61.161.48.179","2014-09-24 03:54:48",""
"1079649",1,"61.161.48.179","2014-09-23 16:20:35","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"61.161.48.179","2014-09-23 16:20:35",""
"1079649",1,"192.168.100.254","2014-09-23 08:00:11","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"192.168.100.254","2014-09-23 08:00:11",""
"1079649",1,"192.168.100.254","2014-09-22 20:46:20",""
"1079649",1,"192.168.100.254","2014-09-22 20:46:20","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"192.168.100.254","2014-09-22 20:42:48",""
"1079649",1,"192.168.100.254","2014-09-22 20:42:48","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"192.168.100.254","2014-09-22 20:35:31","APA91bFFRfh1TTmmH-1_I4mHa4By1vyL6d8trytWE-MQZiCgFZbWJUskurFOjc1LXEXv_c_-1HwLSliDAwsWZEOPrLFKShYDUkCZYvMkYAT7CS5CKa_ceDvUhsi5Pi0Yuc1lZWt-WeFY2o6IBgHLzlK6_R8SCim8Vw"
"1079649",1,"192.168.100.254","2014-09-22 20:35:31",""
"1079665",2,"117.136.73.170","2014-10-05 12:14:27",NULL
"1079700",2,"192.168.100.254","2014-09-23 00:41:13",NULL
"1079706",2,"202.111.189.69","2014-09-27 13:50:55","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"202.111.189.69","2014-09-27 13:42:36","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"202.111.189.69","2014-09-27 13:02:49","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"202.111.189.69","2014-09-27 07:56:42","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"124.235.209.43","2014-09-26 22:11:54","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"124.235.209.43","2014-09-26 21:28:14","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"202.111.189.69","2014-09-26 19:23:11","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"202.111.189.69","2014-09-26 14:04:49","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"202.111.189.69","2014-09-26 13:07:58","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"202.111.189.69","2014-09-26 13:01:03","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"202.111.189.69","2014-09-26 10:42:17","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"36.97.245.182","2014-09-25 21:20:29","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079706",2,"124.234.179.254","2014-09-23 19:30:29","APA91bG3GVs7K9E6ZQAXiE6xySCDrt4OiAA1schCmg5JLnDBNuewVBtH76U0wi9_XQUd9Q0_u56G7tSyJ9YdZmD8_YiXrMwNwH1FSfLFA76p9DLl6JLSE4-xISLtBlgllwIVJhZiqRCedME3n9jPCxOQohHapcVDNQ"
"1079710",2,"14.156.146.12","2014-10-05 18:19:55","APA91bEL_gK-5QHGJTAskeRpCTko-Hfgy_nZLUnD3pm0n9LjPMyw61RpqfSvTpjYLdUiCAoG_oe_Tvg7NZTxRK3yL-CIkryl_t-NhGRgi6IK5ROt8FwKmewziLVtIfzL6ccpdgl7JKGayZ7Dvr5WDSNS9yBE8JW0sg"
"1079710",2,"14.156.147.136","2014-10-02 19:33:49","APA91bEL_gK-5QHGJTAskeRpCTko-Hfgy_nZLUnD3pm0n9LjPMyw61RpqfSvTpjYLdUiCAoG_oe_Tvg7NZTxRK3yL-CIkryl_t-NhGRgi6IK5ROt8FwKmewziLVtIfzL6ccpdgl7JKGayZ7Dvr5WDSNS9yBE8JW0sg"
"1079710",2,"14.156.153.133","2014-09-30 23:15:27","APA91bEL_gK-5QHGJTAskeRpCTko-Hfgy_nZLUnD3pm0n9LjPMyw61RpqfSvTpjYLdUiCAoG_oe_Tvg7NZTxRK3yL-CIkryl_t-NhGRgi6IK5ROt8FwKmewziLVtIfzL6ccpdgl7JKGayZ7Dvr5WDSNS9yBE8JW0sg"
